"Station","Year","Month","Day","Max Temp. (degree Celcius)","Min Temp. (degree Celcius)","Rainfall (mm)","Actual Evaporation (mm)","Relative Humidity (morning, %)","Relative Humidity (afternoon, %)","Sunshine (hour/day)","Cloudy (hour/day)","Solar Radiation (cal/cm^2/day)"
"Barisal",2020,10,10,34.4,25.8,0,3,92,76,6.7,4.9,341.82
"Barisal",2020,10,11,35,26,0,4,91,63,7.1,4.5,353.46
"Barisal",2020,10,12,34.8,26.2,0,4,91,77,7.2,4.4,356.37
"Barisal",2020,10,13,35.2,26.6,0,4,91,62,7.9,3.7,376.74
"Barisal",2020,10,14,34.8,26,3,3,91,76,6.5,5.1,335.99
"Barisal",2020,10,15,34.4,25.8,0,3,91,76,6.4,5.2,333.08
"Barisal",2020,10,16,34.6,26.4,0,3,92,84,7.8,3.8,373.83
"Barisal",2020,10,17,34,26.6,5,2,92,68,6.7,4.9,341.82
"Barisal",2020,10,18,31.6,26.8,1,1,91,74,2.2,9.4,210.84
"Barisal",2020,10,19,33.4,26,0,2,91,68,6.2,5.4,327.26
"Barisal",2020,10,20,31.6,26.2,1,1,91,83,2.1,9.5,207.92
"Barisal",2020,10,21,29,26,51,1,91,83,0.5,11.1,161.35
"Barisal",2020,10,22,26.4,24.6,145.2,0,91,91,0,11.6,146.8
"Barisal",2020,10,23,25.8,23.4,138.1,1,91,90,0,11.6,146.8
"Barisal",2020,10,24,25.6,24.2,4,1,91,96,1,10.6,175.91
"Barisal",2020,10,25,29.6,23,0,2,90,76,6.9,4.7,347.64
"Barisal",2020,10,26,31.6,23.2,0,2,90,83,6.8,4.8,344.73
"Barisal",2020,10,27,30.4,23.8,0,1,90,75,5.1,6.5,295.25
"Barisal",2020,10,28,31.8,23.6,0,2,90,75,6.6,5,338.91
"Barisal",2020,10,29,32.8,23.8,0,1,90,67,6.8,4.8,344.73
"Barisal",2020,10,30,33.8,23.8,8,2,91,67,7.3,4.3,359.28
"Barisal",2020,10,31,30,24.4,0,1,91,75,5.1,6.5,295.25
"Barisal",2020,11,1,27.6,24.2,0,1,90,82,1,10,150.17
"Barisal",2020,11,2,29,24.8,0,1,91,76,3.1,7.9,204.7
"Barisal",2020,11,3,30.6,24,0,1,91,68,5.4,5.6,264.43
"Barisal",2020,11,4,28.6,24.8,0,1,90,65,4.8,6.2,248.85
"Barisal",2020,11,5,28.4,20.8,0,1,90,54,1,10,150.17
"Barisal",2020,11,6,28.4,19,0,2,89,44,6.2,4.8,285.21
"Barisal",2020,11,7,28.6,17.8,0,2,88,54,7.5,3.5,318.97
"Barisal",2020,11,8,31.8,17.4,0,2,88,58,7.6,3.4,321.57
"Barisal",2020,11,9,32,22,0,2,90,58,7.6,3.4,321.57
"Barisal",2020,11,10,32.2,25,0,2,90,60,7.3,3.7,313.77
"Barisal",2020,11,11,31,21.2,0,3,90,48,7.7,3.3,324.16
"Barisal",2020,11,12,30.2,20,0,2,90,50,6.8,4.2,300.79
"Barisal",2020,11,13,32.2,23,0,1,90,58,6.7,4.3,298.19
"Barisal",2020,11,14,31,20,0,2,89,58,6.8,4.2,300.79
"Barisal",2020,11,15,30.8,19.8,0,1,89,49,7.6,3.4,321.57
"Barisal",2020,11,16,29.2,19,0,1,89,57,7.2,3.8,311.18
"Barisal",2020,11,17,32,19.4,0,2,78,65,7,4,305.98
"Barisal",2020,11,18,29.2,19,0,1,89,56,6.3,4.7,287.81
"Barisal",2020,11,19,29.2,19.4,0,1,90,57,4.1,6.9,230.67
"Barisal",2020,11,20,31,20.2,0,1,90,66,3.8,7.2,222.88
"Barisal",2020,11,21,32,20.8,0,1,90,81,0.4,10.6,134.59
"Barisal",2020,11,22,25.8,20,0,2,88,53,6.6,4.4,295.6
"Barisal",2020,11,23,25.2,16.4,0,1,88,51,6.7,4.3,298.19
"Barisal",2020,11,24,19.4,13.8,0,1,87,60,4.3,6.7,235.87
"Barisal",2020,11,25,25.8,14,0,1,87,71,4.5,6.5,241.06
"Barisal",2020,11,26,26,14.6,0,1,87,44,4.2,6.8,233.27
"Barisal",2020,11,27,28.6,15,0,2,88,44,7,4,305.98
"Barisal",2020,11,28,28.8,15.8,0,2,89,56,7.1,3.9,308.58
"Barisal",2020,11,29,26,16.2,0,2,88,64,7.2,3.8,311.18
"Barisal",2020,11,30,29,16,0,2,88,56,7.4,3.6,316.37
"Barisal",2020,12,1,30,"NIL",0,2,88,53,7,3.7,284.03
"Barisal",2020,12,2,28,15,0,1,75,56,6.8,3.9,279.15
"Barisal",2020,12,3,27.6,15.4,0,1,88,54,6.6,4.1,274.28
"Barisal",2020,12,4,27.4,15.8,0,1,88,54,5.9,4.8,257.22
"Barisal",2020,12,5,27.4,16,0,1,88,53,5.4,5.3,245.03
"Barisal",2020,12,6,26.8,16,0,1,88,56,5.6,5.1,249.9
"Barisal",2020,12,7,27,16.2,0,1,88,72,5.1,5.6,237.72
"Barisal",2020,12,8,25.8,16.4,0,1,88,72,4.9,5.8,232.84
"Barisal",2020,12,9,23.2,16.6,0,1,89,74,4.1,6.6,213.34
"Barisal",2020,12,10,22.4,16.8,0,1,88,60,2.8,7.9,181.65
"Barisal",2020,12,11,20.6,17,0,1,88,90,2.1,8.6,164.59
"Barisal",2020,12,12,22.2,14,0,1,87,69,2.3,8.4,169.46
"Barisal",2020,12,13,25.2,15.2,0,2,87,71,5.8,4.9,254.78
"Barisal",2020,12,14,25.6,14.6,0,1,75,62,5.2,5.5,240.15
"Barisal",2020,12,15,25.6,15.2,0,2,88,63,5.9,4.8,257.22
"Barisal",2020,12,16,25.8,15.4,0,2,88,51,5.9,4.8,257.22
"Barisal",2020,12,17,25.8,15,0,2,87,51,6.8,3.9,279.15
"Barisal",2020,12,18,23.4,15.2,0,1,87,48,6.1,4.6,262.09
"Barisal",2020,12,19,22,15.2,0,2,85,34,6.9,3.8,281.59
"Barisal",2020,12,20,22.2,15,0,1,85,46,6.3,4.4,266.97
"Barisal",2020,12,21,23.2,10,0,1,86,59,5.9,4.8,257.22
"Barisal",2020,12,22,24,10.8,0,2,86,59,6.3,4.4,266.97
"Barisal",2020,12,23,24.1,10.8,0,1,86,60,6.2,4.5,264.53
"Barisal",2020,12,24,25,11.2,0,2,87,60,6.6,4.1,274.28
"Barisal",2020,12,25,25.6,12.8,0,2,88,60,6.2,4.5,264.53
"Barisal",2020,12,26,24,12,0,2,86,59,6.6,4.1,274.28
"Barisal",2020,12,27,22.2,11.6,0,2,86,48,6.7,4,276.72
"Barisal",2020,12,28,23,10,0,1,85,48,6.2,4.5,264.53
"Barisal",2020,12,29,23.8,10,0,1,85,59,5.9,4.8,257.22
"Barisal",2020,12,30,25,10.8,0,2,86,48,6.9,3.8,281.59
"Barisal",2020,12,31,24,11,0,1,70,59,5.8,4.9,254.78
